7;2021;10014078;2125064;2125064;80;210;12748;54816
7;2021;10014078;2223953;2223953;81;123;31616;133420
7;2021;10014078;2252775;2252775;90;210;39307;174916
7;2021;10014078;2302730;2302730;83;456;5055;22141
7;2021;10014078;2022869;2022869;84;234;16158;68833
